,label,channels,delivery_method,show_map,user_type,has_logo,org_facebook,sale_duration,sale_duration2,event_created_to_end,num_ticket_type,median_ticket_cost,total_tickets_sold,nan_delivery_method,nan_org_facebook,nan_num_ticket_type,nan_median_ticket_cost,payout_type_CHECK,payout_type_MISSING
4832,Not Fraud,0,0.0,0,3,1,14.0,8.0,8,9,2.0,106.51,1,False,False,False,False,0,0
4845,Not Fraud,8,0.0,1,1,1,11.0,11.0,12,12,2.0,44.5,7,False,False,False,False,1,0
4847,Not Fraud,11,0.0,1,1,1,21.0,10.0,13,13,3.0,0.0,49,False,False,False,False,1,0
4853,Not Fraud,8,0.0,1,4,1,0.0,14.0,14,14,4.0,1.865,74,False,False,False,False,1,0
4856,Not Fraud,8,1.0,0,4,1,0.0,0.0,0,6,2.0,117.63,17,False,False,False,False,0,0
4857,Fraud,0,0.0,1,1,0,0.0,0.0,0,1,1.0,465.05,0,False,False,False,False,0,1
4859,Not Fraud,0,0.0,0,1,0,0.0,3.0,3,3,7.0,5.0,86,False,False,False,False,0,0
4870,Fraud,0,0.0,0,1,1,0.0,999.0,3,3,999.0,999.0,0,False,False,True,True,0,1
4874,Fraud,0,0.0,1,1,0,0.0,0.0,0,0,1.0,1.84,0,False,False,False,False,0,0
4896,Not Fraud,0,0.0,1,1,1,0.0,13.0,13,14,1.0,100.0,3,False,False,False,False,0,0
4910,Not Fraud,6,0.0,0,1,1,23.0,11.0,11,11,1.0,50.0,1,False,False,False,False,0,0
4915,Not Fraud,5,0.0,1,3,1,11.0,8.0,8,12,2.0,24.995,2,False,False,False,False,0,0
4922,Fraud,5,0.0,1,1,1,0.0,1.0,1,2,1.0,20.0,0,False,False,False,False,0,0
4938,Fraud,6,0.0,1,1,1,0.0,9.0,9,10,4.0,75.0,0,False,False,False,False,0,0
4941,Fraud,5,0.0,1,3,1,0.0,1.0,1,2,2.0,250.0,0,False,False,False,False,0,0
4942,Not Fraud,6,0.0,1,3,1,13.0,2.0,2,3,2.0,22.5,4,False,False,False,False,0,0
4951,Not Fraud,6,0.0,1,3,1,0.0,8.0,8,8,1.0,50.98,8,False,False,False,False,0,0
4955,Fraud,0,0.0,0,1,0,0.0,2.0,2,2,5.0,282.51,0,False,False,False,False,0,0
4956,Not Fraud,8,0.0,1,3,1,9.0,14.0,14,14,1.0,30.0,17,False,False,False,False,0,0
4963,Not Fraud,0,0.0,1,4,0,17.0,1.0,1,2,1.0,20.0,16,False,False,False,False,0,0
4965,Not Fraud,8,0.0,0,3,1,0.0,6.0,6,7,4.0,0.0,91,False,False,False,False,0,0
4968,Fraud,0,0.0,1,1,0,0.0,1.0,1,1,2.0,77.0,0,False,False,False,False,0,1
4970,Not Fraud,8,0.0,1,1,1,14.0,8.0,8,9,2.0,18.815,1,False,False,False,False,1,0
4971,Not Fraud,0,0.0,1,1,1,0.0,12.0,12,12,3.0,69.51,15,False,False,False,False,0,0
4979,Not Fraud,6,0.0,1,1,1,16.0,10.0,10,10,1.0,18.5,16,False,False,False,False,0,0
4981,Not Fraud,5,0.0,1,1,0,0.0,6.0,6,6,1.0,5.0,1,False,False,False,False,0,0
4984,Not Fraud,4,0.0,1,3,1,46.0,7.0,7,8,1.0,35.0,7,False,False,False,False,0,0
4988,Fraud,0,0.0,0,1,0,0.0,4.0,4,4,2.0,25.0,0,False,False,False,False,0,1
4990,Fraud,0,0.0,0,1,0,0.0,0.0,0,2,1.0,10.0,0,False,False,False,False,0,0
4992,Not Fraud,6,1.0,1,1,1,24.0,14.0,14,14,1.0,17.91,100,False,False,False,False,0,0
4996,Fraud,0,0.0,1,1,0,0.0,4.0,4,4,2.0,45.0,0,False,False,False,False,0,0
4998,Fraud,0,0.0,1,1,0,0.0,6.0,6,8,1.0,694.0,0,False,False,False,False,0,0
4999,Not Fraud,12,0.0,0,1,1,13.0,5.0,5,5,1.0,8.0,6,False,False,False,False,0,0
5003,Not Fraud,8,1.0,1,4,1,0.0,8.0,8,8,2.0,0.0,17,False,False,False,False,1,0
5004,Not Fraud,6,0.0,1,3,0,0.0,4.0,6,6,1.0,75.0,8,False,False,False,False,0,0
5016,Not Fraud,0,0.0,1,3,0,13.0,6.0,7,7,2.0,7.5,12,False,False,False,False,0,0
5021,Not Fraud,8,1.0,1,3,1,46.0,3.0,3,3,2.0,6.75,4,False,False,False,False,0,0
5023,Not Fraud,0,1.0,0,4,0,0.0,0.0,0,5,2.0,108.735,2,False,False,False,False,1,0
5028,Not Fraud,6,0.0,0,3,0,0.0,9.0,9,10,1.0,5.83,10,False,False,False,False,0,0
5032,Fraud,8,0.0,1,1,1,0.0,4.0,4,5,1.0,100.0,0,False,False,False,False,0,0
5055,Not Fraud,5,0.0,0,3,1,13.0,4.0,4,4,1.0,0.0,2,False,False,False,False,0,0
5066,Not Fraud,8,1.0,1,1,0,19.0,10.0,10,10,2.0,6.1,49,False,False,False,False,0,0
5078,Not Fraud,13,0.0,0,1,1,0.0,11.0,11,11,1.0,6.57,12,False,False,False,False,1,0
5082,Not Fraud,8,0.0,0,3,1,0.0,3.0,8,8,90.0,15.0,83,False,False,False,False,0,0
5085,Not Fraud,6,1.0,1,3,1,0.0,7.0,9,9,2.0,11.315,33,False,False,False,False,1,0
5087,Fraud,5,0.0,0,1,1,0.0,1.0,1,0,1.0,0.0,1,False,False,False,False,0,0
5109,Not Fraud,13,3.0,1,3,1,15.0,4.0,4,4,1.0,15.0,1,False,False,False,False,0,0
5110,Not Fraud,6,0.0,1,3,1,14.0,14.0,14,14,3.0,8.41,68,False,False,False,False,0,0
5111,Fraud,0,0.0,0,1,1,0.0,2.0,2,2,1.0,0.0,0,False,False,False,False,0,0
5115,Fraud,5,1.0,1,1,1,0.0,1.0,1,3,1.0,55.71,0,False,False,False,False,0,0
5121,Fraud,0,0.0,1,1,1,0.0,3.0,3,9,1.0,200.0,0,False,False,False,False,0,0
5131,Not Fraud,8,1.0,1,3,1,0.0,10.0,10,10,2.0,9.425,103,False,False,False,False,1,0
5132,Fraud,13,0.0,0,1,0,999.0,3.0,3,3,1.0,0.0,2,False,True,False,False,0,0
5133,Not Fraud,6,1.0,1,4,0,0.0,9.0,9,9,1.0,27.95,54,False,False,False,False,1,0
5145,Fraud,6,0.0,0,3,1,0.0,0.0,0,0,1.0,140.76,2,False,False,False,False,0,0
5146,Fraud,6,0.0,1,1,0,999.0,2.0,2,2,1.0,190.0,1,False,True,False,False,0,0
5149,Not Fraud,0,0.0,0,5,1,0.0,2.0,2,3,1.0,150.0,1,False,False,False,False,0,0
5161,Not Fraud,5,0.0,1,3,1,0.0,9.0,10,10,1.0,15.0,23,False,False,False,False,0,0
5163,Not Fraud,0,1.0,1,4,1,0.0,11.0,11,11,4.0,4.23,65,False,False,False,False,1,0
5167,Fraud,0,0.0,1,1,1,999.0,6.0,6,6,1.0,75.0,2,False,True,False,False,0,0
5172,Fraud,11,0.0,1,1,1,0.0,1.0,1,1,2.0,350.0,4,False,False,False,False,0,0
5176,Not Fraud,13,0.0,0,1,1,0.0,3.0,3,3,4.0,18.95,2,False,False,False,False,0,0
5195,Not Fraud,4,0.0,1,3,1,0.0,9.0,9,10,1.0,20.0,3,False,False,False,False,0,0
5199,Not Fraud,0,3.0,1,3,1,0.0,0.0,0,5,3.0,500.0,2,False,False,False,False,0,0
5203,Fraud,6,0.0,1,1,1,0.0,2.0,2,2,1.0,25.0,0,False,False,False,False,0,0
5230,Not Fraud,6,0.0,1,4,1,16.0,4.0,4,4,1.0,5.0,1,False,False,False,False,0,0
5231,Not Fraud,5,1.0,1,4,1,0.0,10.0,10,10,7.0,0.0,21,False,False,False,False,0,0
5233,Not Fraud,0,0.0,0,3,1,0.0,14.0,14,14,2.0,3608.8,4,False,False,False,False,0,0
5237,Not Fraud,6,1.0,0,3,1,5.0,6.0,7,7,1.0,8.46,13,False,False,False,False,1,0
5238,Not Fraud,0,0.0,1,4,1,0.0,2.0,2,2,1.0,27.08,1,False,False,False,False,0,0
5244,Not Fraud,8,0.0,1,4,1,0.0,12.0,12,13,1.0,0.0,1,False,False,False,False,0,0
5247,Fraud,0,1.0,1,1,0,0.0,6.0,6,12,3.0,1500.0,0,False,False,False,False,0,1
5262,Not Fraud,8,0.0,1,3,1,18.0,10.0,10,10,2.0,17.905,32,False,False,False,False,0,0
5263,Not Fraud,5,0.0,0,1,1,16.0,13.0,13,13,1.0,30.0,9,False,False,False,False,0,0
5269,Fraud,6,0.0,1,1,0,0.0,5.0,5,6,1.0,169.11,0,False,False,False,False,0,0
5271,Not Fraud,6,1.0,0,4,1,0.0,2.0,4,4,4.0,45.0,1,False,False,False,False,1,0
5274,Not Fraud,8,1.0,1,1,1,0.0,12.0,14,14,2.0,8.46,3,False,False,False,False,1,0
5278,Not Fraud,8,0.0,1,3,0,12.0,11.0,12,12,3.0,125.0,12,False,False,False,False,0,0
5280,Not Fraud,0,0.0,1,1,1,0.0,4.0,4,5,3.0,13.0,27,False,False,False,False,0,0
5311,Not Fraud,10,1.0,1,3,1,0.0,5.0,5,5,2.0,50.0,2,False,False,False,False,0,0
5313,Fraud,0,0.0,1,1,1,0.0,2.0,2,2,1.0,378.05,0,False,False,False,False,0,1
5317,Not Fraud,8,0.0,1,3,1,11.0,7.0,7,7,2.0,47.5,44,False,False,False,False,0,0
5328,Not Fraud,11,0.0,1,3,1,27.0,12.0,12,12,1.0,16.74,74,False,False,False,False,0,0
5334,Fraud,0,0.0,1,1,0,0.0,0.0,0,3,1.0,100.0,0,False,False,False,False,0,0
5337,Not Fraud,0,1.0,1,3,0,0.0,13.0,13,13,2.0,37.28,1,False,False,False,False,1,0
5343,Not Fraud,0,0.0,1,1,1,12.0,14.0,14,14,1.0,13.18,1,False,False,False,False,0,0
5358,Fraud,0,0.0,1,1,1,0.0,5.0,5,6,2.0,118.5,0,False,False,False,False,0,0
5360,Not Fraud,6,1.0,1,3,1,0.0,8.0,9,10,2.0,52.5,74,False,False,False,False,0,0
5362,Not Fraud,5,1.0,1,3,1,0.0,2.0,4,4,4.0,75.0,734,False,False,False,False,0,0
5363,Not Fraud,10,0.0,1,4,1,16.0,5.0,5,6,2.0,1.505,1,False,False,False,False,0,0
5364,Not Fraud,6,0.0,1,3,1,0.0,4.0,4,4,1.0,20.0,190,False,False,False,False,0,0
5367,Not Fraud,6,0.0,1,3,1,0.0,7.0,7,7,3.0,8.46,12,False,False,False,False,1,0
5368,Not Fraud,0,0.0,1,4,1,0.0,11.0,11,11,1.0,15.0,14,False,False,False,False,0,0
5371,Not Fraud,0,1.0,0,3,1,0.0,6.0,6,6,4.0,18.0,41,False,False,False,False,0,0
5375,Not Fraud,0,0.0,1,1,1,36.0,13.0,13,13,1.0,12.5,3,False,False,False,False,0,0
5379,Fraud,0,0.0,1,3,0,0.0,8.0,8,8,2.0,15.0,0,False,False,False,False,0,1
5381,Not Fraud,0,0.0,0,1,0,0.0,11.0,11,11,2.0,27.5,4,False,False,False,False,0,0
5384,Not Fraud,8,0.0,0,4,1,16.0,6.0,7,7,1.0,69.88,4,False,False,False,False,0,0
5394,Not Fraud,4,0.0,1,4,1,14.0,14.0,14,14,1.0,61.5,13,False,False,False,False,0,0
5395,Not Fraud,0,1.0,1,4,1,0.0,6.0,6,6,2.0,7.5,1,False,False,False,False,0,0
5407,Not Fraud,0,0.0,1,3,1,0.0,12.0,13,13,1.0,10.0,8,False,False,False,False,0,0
5413,Not Fraud,6,0.0,1,4,1,13.0,14.0,14,14,2.0,12.5,31,False,False,False,False,0,0
5414,Fraud,0,0.0,1,3,0,0.0,4.0,4,4,2.0,25.0,0,False,False,False,False,0,1
5422,Not Fraud,11,0.0,1,1,1,0.0,0.0,0,11,1.0,10.0,5,False,False,False,False,0,0
5424,Not Fraud,0,0.0,1,3,0,0.0,1.0,1,1,1.0,460.5,1,False,False,False,False,0,0
5427,Not Fraud,0,1.0,1,1,0,0.0,12.0,12,12,2.0,77.5,4,False,False,False,False,0,0
5432,Fraud,0,0.0,1,1,0,0.0,2.0,2,2,1.0,100.0,0,False,False,False,False,0,0
5434,Fraud,0,0.0,1,1,0,0.0,2.0,2,2,1.0,100.0,0,False,False,False,False,0,0
5440,Not Fraud,0,0.0,1,1,0,0.0,14.0,14,14,1.0,60.45,1,False,False,False,False,0,0
5452,Not Fraud,0,0.0,1,1,1,0.0,3.0,3,3,1.0,125.0,1,False,False,False,False,1,0
5458,Fraud,0,0.0,0,3,1,0.0,1.0,1,1,4.0,75.0,0,False,False,False,False,0,0
5462,Fraud,0,0.0,1,1,0,0.0,0.0,0,0,1.0,0.0,0,False,False,False,False,0,1
5468,Not Fraud,4,0.0,1,1,0,28.0,10.0,10,10,1.0,93.01,11,False,False,False,False,0,0
5471,Not Fraud,5,1.0,1,3,1,18.0,10.0,10,10,1.0,12.0,2,False,False,False,False,0,0
5476,Fraud,0,0.0,1,1,0,0.0,0.0,0,1,1.0,280.0,0,False,False,False,False,0,0
5479,Not Fraud,8,1.0,1,1,1,17.0,10.0,10,13,2.0,93.51,5,False,False,False,False,0,0
5480,Fraud,5,0.0,1,1,1,0.0,0.0,0,0,2.0,40.0,0,False,False,False,False,0,0
5481,Not Fraud,0,0.0,1,3,1,17.0,7.0,7,7,1.0,27.36,6,False,False,False,False,0,0
5483,Fraud,0,0.0,1,3,1,0.0,0.0,0,10,1.0,20.0,0,False,False,False,False,0,0
5488,Not Fraud,0,0.0,1,3,0,0.0,10.0,10,10,1.0,25.0,9,False,False,False,False,0,0
5489,Fraud,0,0.0,1,1,1,0.0,4.0,4,4,1.0,99.0,0,False,False,False,False,0,0
5491,Fraud,0,0.0,0,1,0,0.0,1.0,1,0,1.0,10.0,0,False,False,False,False,0,1
5494,Not Fraud,11,1.0,1,4,1,9.0,11.0,11,11,1.0,8.46,1,False,False,False,False,0,0
5496,Fraud,0,0.0,1,4,0,0.0,0.0,0,1,1.0,30.0,0,False,False,False,False,0,0
5497,Fraud,8,0.0,1,3,1,0.0,1.0,1,1,1.0,500.0,0,False,False,False,False,0,0
5498,Fraud,13,1.0,1,3,1,0.0,4.0,4,5,2.0,1250.0,0,False,False,False,False,0,0
5517,Fraud,13,0.0,1,1,0,0.0,6.0,6,7,1.0,75.0,0,False,False,False,False,0,0
5545,Fraud,6,0.0,0,1,0,0.0,1.0,1,2,1.0,0.0,0,False,False,False,False,0,0
5546,Fraud,5,0.0,0,1,0,0.0,1.0,1,2,1.0,0.0,0,False,False,False,False,0,0
5547,Fraud,5,0.0,0,1,0,0.0,1.0,1,1,1.0,0.0,0,False,False,False,False,0,0
5553,Not Fraud,6,0.0,0,1,1,0.0,2.0,2,3,1.0,20.0,2,False,False,False,False,1,0
5560,Not Fraud,8,0.0,1,3,1,0.0,11.0,11,12,1.0,20.0,9,False,False,False,False,0,0
5566,Fraud,0,0.0,0,1,1,0.0,1.0,1,2,1.0,65.0,0,False,False,False,False,0,0
5577,Not Fraud,4,0.0,1,3,0,13.0,12.0,12,12,1.0,49.39,17,False,False,False,False,1,0
5580,Not Fraud,6,0.0,1,1,1,0.0,12.0,12,12,1.0,10.0,5,False,False,False,False,0,0
5590,Fraud,6,0.0,1,1,1,0.0,4.0,4,4,1.0,20.0,10,False,False,False,False,0,0
5595,Not Fraud,0,0.0,0,5,1,0.0,1.0,1,2,1.0,299.95,1,False,False,False,False,0,0
5596,Not Fraud,5,0.0,1,1,1,0.0,10.0,10,10,1.0,5.62,22,False,False,False,False,0,0
5599,Not Fraud,11,0.0,0,1,1,0.0,11.0,11,11,2.0,260.0,4,False,False,False,False,0,0
5605,Not Fraud,4,0.0,0,3,1,0.0,10.0,10,10,2.0,4.23,4,False,False,False,False,1,0
5613,Fraud,0,0.0,0,1,1,999.0,0.0,0,1,1.0,0.0,0,False,True,False,False,0,0
5617,Fraud,0,0.0,0,1,1,999.0,1.0,1,1,1.0,0.0,0,False,True,False,False,0,0
5624,Not Fraud,0,0.0,1,3,1,0.0,13.0,13,14,1.0,25.0,11,False,False,False,False,0,0
5632,Fraud,6,0.0,1,1,1,0.0,5.0,5,5,3.0,220.0,19,False,False,False,False,0,0
5633,Fraud,6,0.0,0,3,1,0.0,0.0,0,0,1.0,140.76,1,False,False,False,False,0,0
5639,Fraud,0,0.0,1,1,0,0.0,2.0,2,2,3.0,1000.0,6,False,False,False,False,0,0
5644,Fraud,0,0.0,1,3,0,0.0,0.0,0,0,3.0,800.0,6,False,False,False,False,0,0
5648,Not Fraud,4,0.0,1,4,1,0.0,10.0,10,10,1.0,25.0,18,False,False,False,False,0,0
5655,Not Fraud,0,0.0,0,5,1,0.0,1.0,1,1,1.0,80.0,1,False,False,False,False,0,0
5662,Fraud,6,0.0,1,1,1,0.0,1.0,1,1,2.0,250.0,0,False,False,False,False,0,1
5671,Not Fraud,6,0.0,1,3,0,0.0,4.0,4,4,15.0,4.0,75,False,False,False,False,0,0
5675,Not Fraud,6,0.0,1,1,1,0.0,10.0,10,10,1.0,15.0,1,False,False,False,False,0,0
5677,Not Fraud,0,0.0,1,4,1,0.0,12.0,12,14,1.0,69.85,27,False,False,False,False,0,0
5685,Not Fraud,0,0.0,1,4,0,0.0,0.0,0,1,2.0,8.0,59,False,False,False,False,0,0
5689,Fraud,4,0.0,1,1,1,0.0,5.0,5,5,2.0,162.5,0,False,False,False,False,0,0
5694,Not Fraud,6,0.0,1,3,1,0.0,6.0,6,6,2.0,5.0,19,False,False,False,False,0,0
5700,Not Fraud,12,1.0,1,3,1,15.0,4.0,4,4,1.0,3.73,53,False,False,False,False,1,0
5702,Not Fraud,6,1.0,0,3,1,0.0,2.0,2,2,2.0,7.575,1,False,False,False,False,0,0
5712,Not Fraud,5,0.0,1,4,1,0.0,9.0,9,9,1.0,40.0,29,False,False,False,False,0,0
5722,Not Fraud,0,0.0,0,3,1,0.0,9.0,9,10,2.0,2.5,16,False,False,False,False,0,0
5723,Not Fraud,6,0.0,1,3,1,0.0,7.0,7,7,1.0,30.0,28,False,False,False,False,1,0
5737,Fraud,11,0.0,1,1,0,0.0,3.0,3,3,3.0,0.0,0,False,False,False,False,0,0
5744,Not Fraud,0,0.0,0,5,1,0.0,1.0,1,1,1.0,165.0,1,False,False,False,False,0,0
5747,Not Fraud,8,1.0,1,3,1,0.0,13.0,13,13,1.0,75.0,14,False,False,False,False,0,0
5760,Not Fraud,8,0.0,0,4,1,0.0,12.0,12,13,1.0,58.97,4,False,False,False,False,0,0
5768,Not Fraud,0,0.0,1,3,1,0.0,14.0,14,14,1.0,110.0,6,False,False,False,False,0,0
5771,Fraud,5,0.0,1,1,1,0.0,4.0,4,4,1.0,55.0,0,False,False,False,False,0,1
5790,Fraud,0,0.0,1,1,0,0.0,5.0,5,6,1.0,1.0,0,False,False,False,False,0,0
5795,Not Fraud,8,1.0,1,4,1,0.0,14.0,14,14,2.0,7.5,6,False,False,False,False,0,0
5799,Fraud,0,0.0,1,1,1,0.0,0.0,0,2,1.0,140.35,0,False,False,False,False,0,0
5804,Not Fraud,5,0.0,1,3,1,0.0,5.0,5,5,3.0,50.0,33,False,False,False,False,0,0
5809,Not Fraud,0,1.0,1,4,1,5.0,7.0,7,8,1.0,10.0,10,False,False,False,False,0,0
5812,Not Fraud,8,1.0,1,3,1,21.0,7.0,7,7,1.0,27.51,5,False,False,False,False,0,0
5816,Not Fraud,4,0.0,1,4,1,14.0,7.0,7,8,1.0,22.51,9,False,False,False,False,0,0
5831,Not Fraud,0,0.0,1,3,1,16.0,5.0,5,5,1.0,5.0,2,False,False,False,False,1,0
5833,Not Fraud,8,0.0,1,4,1,13.0,14.0,14,14,1.0,25.0,1,False,False,False,False,0,0
5845,Fraud,5,0.0,1,1,1,0.0,0.0,0,3,1.0,112.15,0,False,False,False,False,0,0
5852,Not Fraud,0,0.0,1,3,1,0.0,12.0,12,12,2.0,34.0,64,False,False,False,False,0,0
5855,Not Fraud,5,1.0,1,3,1,0.0,4.0,6,6,4.0,75.0,1411,False,False,False,False,0,0
5861,Fraud,0,0.0,1,4,0,0.0,1.0,1,1,2.0,10.0,0,False,False,False,False,0,1
5862,Fraud,0,0.0,1,1,0,0.0,6.0,6,6,2.0,40.0,0,False,False,False,False,0,0
5868,Not Fraud,11,0.0,1,4,1,0.0,5.0,8,8,2.0,12.0,3,False,False,False,False,1,0
5869,Fraud,0,0.0,1,1,0,0.0,1.0,1,1,1.0,100.0,0,False,False,False,False,0,1
5870,Fraud,6,1.0,1,1,1,0.0,3.0,5,5,4.0,42.5,0,False,False,False,False,0,0
5876,Fraud,0,0.0,1,1,1,0.0,2.0,2,2,3.0,250.0,0,False,False,False,False,0,1
5881,Not Fraud,8,0.0,1,4,1,0.0,14.0,14,14,2.0,37.785,15,False,False,False,False,0,0
5890,Not Fraud,6,1.0,1,4,1,0.0,9.0,9,9,1.0,15.0,14,False,False,False,False,0,0
5893,Not Fraud,6,0.0,1,3,1,30.0,6.0,6,6,1.0,8.0,33,False,False,False,False,0,0
5895,Not Fraud,0,0.0,1,3,0,0.0,11.0,11,11,3.0,10.0,9,False,False,False,False,0,0
5904,Fraud,0,0.0,0,1,1,0.0,1.0,1,1,1.0,500.0,0,False,False,False,False,0,1
5905,Not Fraud,4,0.0,1,1,1,0.0,0.0,0,4,4.0,42.505,8,False,False,False,False,1,0
5908,Not Fraud,0,0.0,1,3,1,12.0,14.0,14,14,2.0,10.0,12,False,False,False,False,0,0
5909,Fraud,5,1.0,1,1,1,0.0,10.0,10,14,1.0,1445.05,0,False,False,False,False,0,0
5926,Not Fraud,0,0.0,1,3,0,0.0,0.0,0,1,1.0,208.48,5,False,False,False,False,0,0
5928,Not Fraud,0,0.0,1,3,0,0.0,0.0,0,1,1.0,208.48,29,False,False,False,False,0,0
5932,Not Fraud,0,0.0,1,3,0,17.0,14.0,14,14,1.0,55.0,8,False,False,False,False,1,0
5955,Not Fraud,0,0.0,1,3,1,45.0,2.0,2,2,1.0,400.0,1,False,False,False,False,0,0
5959,Not Fraud,8,1.0,1,3,1,9.0,7.0,7,7,1.0,0.0,2,False,False,False,False,0,0
5965,Not Fraud,4,0.0,1,4,1,9.0,9.0,9,9,1.0,8.46,2,False,False,False,False,0,0
5966,Fraud,11,0.0,1,1,1,0.0,6.0,6,6,3.0,40.0,0,False,False,False,False,0,0
5967,Not Fraud,12,0.0,1,1,1,5.0,13.0,13,13,3.0,4.0,143,False,False,False,False,0,0
5971,Not Fraud,8,1.0,1,1,1,72.0,9.0,9,9,1.0,30.0,2,False,False,False,False,0,0
5978,Fraud,5,0.0,1,1,1,0.0,2.0,2,2,1.0,100.0,0,False,False,False,False,0,0
5983,Fraud,0,0.0,1,1,0,0.0,2.0,2,2,1.0,40.0,0,False,False,False,False,0,0
5986,Not Fraud,11,0.0,1,1,1,0.0,2.0,2,2,1.0,99.0,10,False,False,False,False,0,0
5988,Not Fraud,6,0.0,1,3,1,32.0,12.0,12,12,1.0,9.95,30,False,False,False,False,1,0
5996,Not Fraud,0,0.0,1,4,1,0.0,14.0,14,14,1.0,40.0,27,False,False,False,False,0,0
6000,Not Fraud,11,999.0,0,3,1,0.0,8.0,8,11,1.0,0.0,14,True,False,False,False,1,0
6016,Not Fraud,0,0.0,0,3,0,8.0,6.0,6,6,2.0,50.0,18,False,False,False,False,0,0
6017,Fraud,11,0.0,0,3,0,0.0,1.0,1,1,2.0,200.0,2,False,False,False,False,0,0
6019,Not Fraud,5,0.0,0,3,1,0.0,9.0,9,9,3.0,15.0,24,False,False,False,False,0,0
6027,Fraud,6,0.0,0,1,0,0.0,4.0,4,4,1.0,200.0,4,False,False,False,False,0,0
6029,Fraud,6,3.0,1,3,0,0.0,9.0,9,9,6.0,1575.0,2,False,False,False,False,0,0
6031,Fraud,5,0.0,0,1,1,0.0,3.0,5,5,2.0,375.0,0,False,False,False,False,0,0
6032,Fraud,5,0.0,0,1,1,0.0,3.0,5,5,3.0,250.0,3,False,False,False,False,0,0
6040,Not Fraud,5,0.0,1,1,1,0.0,7.0,7,7,2.0,6.5,4,False,False,False,False,0,0
6051,Not Fraud,12,0.0,1,3,1,6.0,9.0,9,10,2.0,8.41,4,False,False,False,False,0,0
6054,Fraud,5,0.0,0,1,0,0.0,0.0,0,0,1.0,250.0,0,False,False,False,False,0,0
6057,Not Fraud,6,1.0,1,3,1,14.0,1.0,1,1,2.0,38.7,2,False,False,False,False,0,0
6069,Not Fraud,8,0.0,1,4,1,0.0,3.0,3,3,1.0,9.0,1,False,False,False,False,1,0
6077,Not Fraud,0,0.0,0,1,1,0.0,5.0,5,6,1.0,50.0,1,False,False,False,False,0,0
6084,Not Fraud,8,0.0,1,1,1,0.0,7.0,8,8,1.0,13.45,1,False,False,False,False,0,0
6094,Not Fraud,8,0.0,1,3,0,0.0,13.0,13,14,2.0,17.5,46,False,False,False,False,1,0
6096,Fraud,5,0.0,0,1,1,0.0,1.0,1,1,1.0,100.0,0,False,False,False,False,0,0
6102,Not Fraud,5,0.0,1,3,1,0.0,11.0,11,11,1.0,15.0,27,False,False,False,False,0,0
6106,Not Fraud,6,0.0,1,3,1,14.0,12.0,12,12,4.0,0.0,469,False,False,False,False,0,0
6108,Not Fraud,8,0.0,1,4,1,0.0,0.0,0,0,2.0,0.025,5,False,False,False,False,1,0
6109,Not Fraud,0,0.0,0,3,1,0.0,9.0,9,9,6.0,56.0,5,False,False,False,False,0,0
6113,Not Fraud,0,0.0,1,3,1,14.0,11.0,11,12,10.0,30.0,1,False,False,False,False,0,0
6121,Fraud,0,0.0,1,1,1,0.0,3.0,3,5,1.0,0.0,0,False,False,False,False,0,0
6129,Not Fraud,5,0.0,1,4,1,0.0,7.0,7,7,1.0,11.0,2,False,False,False,False,0,0
6136,Fraud,0,0.0,0,1,0,0.0,1.0,1,1,1.0,0.0,1,False,False,False,False,0,0
6139,Not Fraud,0,0.0,0,5,1,0.0,3.0,3,3,1.0,75.0,1,False,False,False,False,0,0
6148,Fraud,8,0.0,1,1,0,0.0,3.0,3,3,1.0,650.0,8,False,False,False,False,0,0
6156,Not Fraud,6,0.0,1,3,0,23.0,13.0,13,13,1.0,31.91,11,False,False,False,False,0,0
6157,Fraud,11,0.0,1,1,1,0.0,4.0,4,4,2.0,210.0,2,False,False,False,False,0,0
6163,Fraud,11,0.0,0,3,0,0.0,0.0,0,1,2.0,162.5,2,False,False,False,False,0,0
6172,Fraud,6,0.0,0,3,1,0.0,0.0,0,0,1.0,188.01,1,False,False,False,False,0,0
6178,Not Fraud,12,1.0,1,3,0,0.0,1.0,1,1,1.0,3.73,34,False,False,False,False,1,0
6188,Not Fraud,8,1.0,0,3,0,0.0,0.0,0,10,1.0,17.91,13,False,False,False,False,0,0
6197,Not Fraud,12,0.0,1,1,1,17.0,10.0,10,10,1.0,5.0,116,False,False,False,False,0,0
6203,Not Fraud,8,1.0,1,3,1,34.0,10.0,10,10,2.0,11.0,25,False,False,False,False,0,0
6216,Not Fraud,8,0.0,1,3,1,14.0,12.0,12,12,1.0,46.26,1,False,False,False,False,0,0
6227,Not Fraud,6,0.0,1,4,1,8.0,13.0,13,13,1.0,27.36,2,False,False,False,False,0,0
6238,Fraud,5,1.0,1,1,1,0.0,2.0,2,2,1.0,30.0,0,False,False,False,False,0,0
6243,Fraud,8,0.0,1,1,1,0.0,2.0,2,4,2.0,1500.0,0,False,False,False,False,0,0
6246,Not Fraud,6,1.0,1,3,1,9.0,11.0,11,11,4.0,5.0,67,False,False,False,False,0,0
6248,Fraud,0,0.0,1,1,1,0.0,6.0,6,6,1.0,69.85,0,False,False,False,False,0,1
6253,Fraud,11,0.0,1,1,1,0.0,7.0,7,9,1.0,100.0,0,False,False,False,False,0,0
6258,Fraud,11,0.0,1,1,0,0.0,999.0,5,5,1.0,0.0,0,False,False,False,False,0,1
