,channels,delivery_method,show_map,user_type,has_logo,org_facebook,sale_duration,sale_duration2,num_ticket_type,median_ticket_cost,total_tickets_sold,nan_delivery_method,nan_org_facebook,nan_num_ticket_type,nan_median_ticket_cost,payout_type_CHECK,payout_type_MISSING
2821,0,1.0,1,3,0,16.0,11.0,16,4.0,12.5,22,False,False,False,False,0,0
2822,5,0.0,1,1,1,0.0,5.0,5,2.0,60.0,0,False,False,False,False,0,0
2823,0,1.0,1,3,0,0.0,17.0,17,1.0,8.46,12,False,False,False,False,0,0
2824,11,0.0,1,3,0,15.0,21.0,21,2.0,13.185,71,False,False,False,False,1,0
2825,0,0.0,1,1,1,13.0,7.0,8,1.0,15.0,2,False,False,False,False,0,0
2826,0,0.0,1,1,1,17.0,18.0,53,2.0,65.16,10,False,False,False,False,0,0
2827,12,0.0,1,1,1,0.0,2.0,2,4.0,45.0,1,False,False,False,False,0,0
2828,4,0.0,1,1,1,0.0,27.0,27,1.0,25.0,5,False,False,False,False,0,0
2829,6,1.0,1,3,1,13.0,15.0,15,3.0,15.0,14,False,False,False,False,0,0
2830,6,1.0,1,3,1,13.0,12.0,12,2.0,25.0,75,False,False,False,False,0,0
2831,5,0.0,1,4,1,18.0,94.0,94,2.0,337.5,7,False,False,False,False,0,0
2832,11,1.0,0,3,1,12.0,67.0,67,2.0,102.4,67,False,False,False,False,0,0
2833,12,0.0,1,3,1,27.0,8.0,8,1.0,3.71,5,False,False,False,False,0,0
2834,12,1.0,1,3,1,14.0,59.0,60,2.0,14.25,38,False,False,False,False,0,0
2835,8,1.0,1,1,1,19.0,28.0,28,1.0,212.76,12,False,False,False,False,0,0
2836,8,1.0,1,4,1,14.0,20.0,20,6.0,65.845,28,False,False,False,False,0,0
2838,0,1.0,1,1,0,0.0,79.0,89,3.0,188.01,17,False,False,False,False,1,0
2839,13,1.0,1,3,1,41.0,66.0,66,1.0,93.51,1,False,False,False,False,0,0
2840,0,0.0,1,1,0,0.0,65.0,65,1.0,15.0,4,False,False,False,False,0,0
2841,11,1.0,1,1,1,19.0,37.0,37,1.0,50.0,10,False,False,False,False,0,0
2842,5,1.0,1,3,1,30.0,65.0,104,3.0,163.51,217,False,False,False,False,0,0
2843,0,1.0,1,4,1,0.0,273.0,273,1.0,112.41,39,False,False,False,False,1,0
2844,6,0.0,1,3,1,13.0,17.0,17,1.0,20.0,3,False,False,False,False,0,0
2846,0,1.0,1,3,0,15.0,237.0,254,8.0,260.0,24,False,False,False,False,0,0
2847,8,1.0,1,4,1,23.0,13.0,13,3.0,8.46,25,False,False,False,False,0,0
2848,8,1.0,1,3,1,11.0,45.0,58,1.0,73.66,33,False,False,False,False,0,0
2849,0,0.0,1,1,1,0.0,43.0,43,1.0,0.0,1,False,False,False,False,1,0
2850,8,0.0,1,4,1,17.0,127.0,127,1.0,1000.0,1,False,False,False,False,0,0
2851,10,1.0,1,3,1,45.0,176.0,176,4.0,12.5,82,False,False,False,False,0,0
2852,5,0.0,1,1,1,0.0,0.0,0,2.0,143.675,0,False,False,False,False,0,0
2853,8,1.0,1,3,1,10.0,25.0,25,7.0,5.0,1,False,False,False,False,0,0
2854,11,0.0,1,4,1,0.0,41.0,41,4.0,608.775,1,False,False,False,False,0,0
2855,0,0.0,0,4,1,19.0,18.0,18,10.0,60.0,25,False,False,False,False,1,0
2856,0,3.0,1,3,1,0.0,77.0,77,4.0,0.0,297,False,False,False,False,1,0
2857,5,0.0,1,3,1,20.0,37.0,37,1.0,32.08,40,False,False,False,False,1,0
2858,0,1.0,1,1,0,0.0,127.0,127,1.0,188.01,30,False,False,False,False,0,0
2859,5,0.0,1,1,1,17.0,43.0,45,1.0,30.0,1,False,False,False,False,1,0
2860,6,0.0,0,3,1,0.0,148.0,148,4.0,20.0,26,False,False,False,False,1,0
2861,0,1.0,1,4,1,18.0,35.0,39,1.0,270.0,8,False,False,False,False,0,0
2862,6,1.0,0,3,1,15.0,55.0,55,3.0,50.0,39,False,False,False,False,0,0
2863,5,1.0,1,4,1,19.0,51.0,51,4.0,100.53,14,False,False,False,False,0,0
2864,6,0.0,0,1,1,0.0,27.0,27,2.0,32.5,3,False,False,False,False,0,0
2865,0,0.0,1,1,0,0.0,3.0,3,1.0,669.05,0,False,False,False,False,0,0
2866,8,0.0,1,1,0,0.0,31.0,34,1.0,25.0,38,False,False,False,False,0,0
2867,11,0.0,1,4,1,40.0,15.0,15,2.0,0.0,55,False,False,False,False,0,0
2868,0,0.0,1,1,0,16.0,40.0,40,1.0,10.0,75,False,False,False,False,0,0
2869,0,0.0,1,1,1,0.0,87.0,87,2.0,7.5,2,False,False,False,False,0,0
2870,8,1.0,0,3,0,12.0,15.0,15,4.0,35.0,68,False,False,False,False,0,0
2871,0,0.0,1,3,0,22.0,2.0,2,5.0,20.0,3,False,False,False,False,1,0
2872,0,1.0,1,4,0,0.0,1.0,1,1.0,10.0,12,False,False,False,False,0,0
2873,11,1.0,1,4,1,9.0,65.0,69,3.0,187.06,162,False,False,False,False,1,0
2874,11,0.0,0,4,1,0.0,31.0,39,2.0,51.05,1,False,False,False,False,0,0
2875,0,1.0,0,1,1,18.0,38.0,38,2.0,175.0,16,False,False,False,False,0,0
2876,11,0.0,1,4,1,0.0,26.0,29,2.0,13.68,3,False,False,False,False,1,0
2880,6,1.0,1,3,1,0.0,21.0,21,5.0,88.78,28,False,False,False,False,1,0
2881,6,1.0,1,3,1,52.0,32.0,32,4.0,5.0,264,False,False,False,False,0,0
2882,8,0.0,1,1,1,31.0,11.0,11,2.0,180.0,1,False,False,False,False,1,0
2883,5,1.0,1,3,1,0.0,23.0,27,7.0,17.81,22,False,False,False,False,0,0
2884,11,0.0,1,3,1,0.0,67.0,67,2.0,22.635,27,False,False,False,False,1,0
2885,0,0.0,1,1,0,0.0,25.0,25,1.0,25.0,0,False,False,False,False,0,0
2886,0,0.0,0,1,1,46.0,0.0,0,1.0,1.0,0,False,False,False,False,0,0
2887,6,0.0,1,4,1,0.0,8.0,8,1.0,5.0,1,False,False,False,False,1,0
2888,0,1.0,1,3,1,0.0,153.0,153,10.0,0.0,171,False,False,False,False,1,0
2889,0,0.0,1,3,0,0.0,0.0,0,1.0,10.0,7,False,False,False,False,1,0
2890,6,1.0,1,3,1,17.0,40.0,40,1.0,6.0,13,False,False,False,False,0,0
2891,0,0.0,1,3,1,0.0,10.0,10,2.0,23.75,56,False,False,False,False,0,0
2892,5,0.0,1,1,1,0.0,73.0,73,1.0,15.0,14,False,False,False,False,0,0
2894,6,3.0,0,3,0,0.0,58.0,58,3.0,14.0,21,False,False,False,False,0,0
2895,6,3.0,0,3,0,0.0,44.0,44,3.0,10.0,10,False,False,False,False,0,0
2896,8,0.0,1,1,1,0.0,23.0,48,4.0,39.17,72,False,False,False,False,0,0
2897,11,0.0,1,4,1,0.0,12.0,15,1.0,5.0,26,False,False,False,False,0,0
2898,6,0.0,1,1,1,39.0,88.0,96,10.0,11.175,22,False,False,False,False,0,0
2899,6,0.0,1,4,1,9.0,30.0,45,5.0,0.0,175,False,False,False,False,0,0
2900,8,0.0,1,4,1,0.0,55.0,55,1.0,32.08,8,False,False,False,False,0,0
2901,0,1.0,1,3,0,0.0,116.0,116,3.0,57.66,79,False,False,False,False,0,0
2902,5,0.0,1,4,1,10.0,14.0,14,4.0,10.0,18,False,False,False,False,0,0
2903,8,0.0,1,1,1,0.0,16.0,16,1.0,35.0,45,False,False,False,False,1,0
2904,0,1.0,1,1,1,38.0,66.0,66,3.0,45.0,7,False,False,False,False,0,0
2905,6,1.0,1,3,1,10.0,11.0,11,3.0,140.76,37,False,False,False,False,0,0
2906,8,1.0,1,4,1,5.0,28.0,30,3.0,10.0,15,False,False,False,False,0,0
2907,0,0.0,1,4,1,0.0,20.0,20,1.0,13.18,9,False,False,False,False,0,0
2908,6,1.0,1,1,1,23.0,49.0,60,2.0,130.0,2,False,False,False,False,1,0
2910,11,1.0,1,3,1,14.0,12.0,12,1.0,25.76,45,False,False,False,False,0,0
2911,0,0.0,1,3,0,0.0,40.0,41,2.0,12.5,8,False,False,False,False,0,0
2912,11,1.0,1,3,0,20.0,999.0,107,6.0,15.5,83,False,False,False,False,0,0
2913,8,0.0,1,3,1,0.0,26.0,26,1.0,81.73,7,False,False,False,False,0,0
2914,8,0.0,1,3,1,18.0,8.0,8,1.0,32.15,49,False,False,False,False,0,0
2915,13,0.0,0,1,1,12.0,0.0,0,1.0,44.0,1,False,False,False,False,0,0
2917,5,1.0,0,3,1,18.0,101.0,115,2.0,8.5,182,False,False,False,False,0,0
2918,8,1.0,1,3,1,28.0,16.0,20,1.0,10.0,50,False,False,False,False,0,0
2919,0,1.0,1,4,1,10.0,31.0,31,2.0,93.01,57,False,False,False,False,1,0
2920,0,0.0,1,1,0,0.0,83.0,94,3.0,716.58,7,False,False,False,False,0,0
2921,0,0.0,1,1,0,0.0,0.0,0,1.0,79.0,2,False,False,False,False,0,1
2922,0,1.0,1,3,1,15.0,16.0,16,3.0,12.0,16,False,False,False,False,1,0
2923,0,1.0,1,4,1,16.0,55.0,63,5.0,0.0,79,False,False,False,False,1,0
2924,0,0.0,1,4,1,0.0,43.0,43,1.0,10.0,101,False,False,False,False,0,0
2925,5,0.0,1,4,1,0.0,32.0,32,1.0,18.01,1,False,False,False,False,0,0
2926,0,0.0,1,1,1,17.0,17.0,17,1.0,22.37,3,False,False,False,False,0,0
2927,8,1.0,1,3,1,16.0,92.0,92,1.0,955.05,5,False,False,False,False,0,0
2928,0,0.0,1,3,1,0.0,20.0,20,1.0,4.68,35,False,False,False,False,1,0
2929,4,0.0,1,4,1,0.0,19.0,19,1.0,17.91,8,False,False,False,False,1,0
2930,5,0.0,1,3,1,11.0,18.0,22,1.0,25.0,3,False,False,False,False,0,0
2931,8,1.0,1,4,1,23.0,7.0,7,1.0,14.0,2,False,False,False,False,0,0
2932,0,0.0,1,1,1,14.0,36.0,39,1.0,10.39,18,False,False,False,False,0,0
2933,8,0.0,0,1,1,0.0,43.0,47,1.0,15.93,5,False,False,False,False,0,0
2934,0,0.0,1,3,0,16.0,22.0,22,1.0,10.0,20,False,False,False,False,0,0
2935,8,0.0,1,4,1,10.0,48.0,48,1.0,30.0,12,False,False,False,False,0,0
2936,0,3.0,1,3,1,0.0,28.0,28,1.0,69.85,5,False,False,False,False,0,0
2937,6,0.0,1,4,1,13.0,9.0,9,1.0,8.41,10,False,False,False,False,0,0
2938,12,0.0,1,3,1,43.0,36.0,36,2.0,18.0,12,False,False,False,False,0,0
2939,8,1.0,1,3,0,0.0,33.0,33,1.0,117.13,1,False,False,False,False,0,0
2940,12,0.0,1,3,1,20.0,58.0,58,2.0,0.0,86,False,False,False,False,0,0
2941,11,0.0,1,4,1,22.0,30.0,30,4.0,35.0,12,False,False,False,False,0,0
2943,4,1.0,1,3,1,0.0,1.0,1,2.0,70.38,1,False,False,False,False,1,0
2944,8,0.0,1,1,1,0.0,81.0,81,2.0,113.195,21,False,False,False,False,0,0
2945,11,0.0,1,1,1,0.0,99.0,105,2.0,75.0,7,False,False,False,False,0,0
2946,10,1.0,1,4,1,15.0,9.0,9,3.0,25.0,13,False,False,False,False,0,0
2947,11,1.0,1,3,1,11.0,135.0,140,8.0,186.6,456,False,False,False,False,0,0
2948,12,0.0,1,3,1,0.0,18.0,18,2.0,12.5,11,False,False,False,False,0,0
2949,0,0.0,1,1,1,17.0,5.0,6,8.0,67.5,31,False,False,False,False,0,0
2950,6,0.0,1,3,1,7.0,22.0,22,1.0,10.5,32,False,False,False,False,1,0
2951,6,0.0,1,1,1,0.0,26.0,26,1.0,235.26,1,False,False,False,False,0,0
2952,0,1.0,1,3,1,12.0,26.0,26,5.0,8.0,16,False,False,False,False,0,0
2953,8,0.0,1,1,1,18.0,88.0,88,1.0,35.0,3,False,False,False,False,0,0
2954,0,0.0,1,3,1,12.0,19.0,19,1.0,4.0,14,False,False,False,False,0,0
2955,0,0.0,0,3,1,0.0,1.0,1,4.0,75.0,0,False,False,False,False,0,0
2956,5,1.0,0,3,1,0.0,177.0,177,7.0,0.0,2,False,False,False,False,0,0
2957,5,1.0,0,3,0,0.0,25.0,25,1.0,22.63,24,False,False,False,False,1,0
2958,8,1.0,1,3,0,12.0,35.0,35,5.0,100.0,17,False,False,False,False,0,0
2959,11,0.0,1,4,1,0.0,71.0,71,1.0,150.0,3,False,False,False,False,0,0
2960,0,0.0,1,4,1,0.0,77.0,77,1.0,5.0,84,False,False,False,False,0,0
2961,0,0.0,1,3,0,0.0,19.0,19,1.0,108.0,1,False,False,False,False,0,0
2962,8,0.0,1,3,1,24.0,79.0,79,2.0,301.5,9,False,False,False,False,0,0
2963,0,0.0,1,1,1,0.0,2.0,2,1.0,20.0,0,False,False,False,False,0,0
2964,0,0.0,1,4,1,0.0,17.0,17,1.0,5.0,58,False,False,False,False,0,0
2965,0,0.0,1,3,1,12.0,23.0,24,1.0,20.0,51,False,False,False,False,0,0
2966,5,1.0,1,3,1,0.0,12.0,16,21.0,30.0,3537,False,False,False,False,0,0
2967,5,0.0,1,4,0,16.0,22.0,22,1.0,7.0,26,False,False,False,False,0,0
2968,8,0.0,1,3,1,21.0,22.0,22,1.0,70.0,10,False,False,False,False,0,0
2969,5,0.0,1,1,0,0.0,56.0,56,1.0,35.0,2,False,False,False,False,0,0
2970,12,1.0,1,3,1,17.0,57.0,57,2.0,6.435,50,False,False,False,False,0,0
2971,5,0.0,1,1,1,33.0,45.0,45,1.0,7.0,7,False,False,False,False,0,0
2972,5,0.0,1,1,1,0.0,17.0,17,1.0,0.0,1,False,False,False,False,0,0
2973,11,1.0,0,4,1,18.0,0.0,0,3.0,25.0,8,False,False,False,False,0,0
2974,8,0.0,1,4,1,15.0,37.0,37,1.0,25.0,22,False,False,False,False,0,0
2975,5,0.0,1,1,1,0.0,29.0,30,5.0,10.0,214,False,False,False,False,0,0
2976,0,1.0,1,4,1,15.0,31.0,38,4.0,35.0,7,False,False,False,False,0,0
2977,4,0.0,0,3,1,19.0,39.0,39,1.0,20.0,45,False,False,False,False,0,0
2978,6,0.0,1,3,1,0.0,32.0,32,1.0,75.0,96,False,False,False,False,0,0
2979,5,0.0,1,3,1,0.0,16.0,16,3.0,10.0,12,False,False,False,False,0,0
2980,5,1.0,1,3,0,12.0,13.0,13,2.0,10.76,130,False,False,False,False,0,0
2981,12,0.0,1,1,1,18.0,24.0,24,3.0,15.0,9,False,False,False,False,0,0
2982,11,0.0,1,4,1,0.0,19.0,23,1.0,25.0,81,False,False,False,False,1,0
2983,11,0.0,1,4,1,12.0,23.0,24,2.0,8.905,49,False,False,False,False,0,0
2984,0,0.0,1,3,0,0.0,13.0,13,1.0,10.0,24,False,False,False,False,0,0
2985,5,0.0,1,1,1,20.0,22.0,22,1.0,50.0,4,False,False,False,False,0,0
2986,5,0.0,1,3,0,0.0,21.0,21,1.0,22.63,53,False,False,False,False,1,0
2987,13,0.0,1,3,1,13.0,8.0,8,6.0,8.285,146,False,False,False,False,0,0
2988,0,0.0,1,3,1,0.0,6.0,6,1.0,30.0,1,False,False,False,False,0,0
2989,11,1.0,1,4,1,9.0,12.0,12,1.0,8.46,4,False,False,False,False,0,0
2990,5,1.0,1,3,1,14.0,20.0,20,3.0,10.0,470,False,False,False,False,0,0
2991,0,0.0,0,4,0,0.0,0.0,0,73.0,40.0,662,False,False,False,False,1,0
2992,5,0.0,1,1,1,0.0,2.0,2,2.0,149.0,0,False,False,False,False,0,0
2993,4,0.0,1,1,1,7.0,5.0,5,2.0,13.5,41,False,False,False,False,0,0
2994,0,0.0,1,4,0,0.0,999.0,40,999.0,999.0,0,False,False,True,True,0,1
2995,0,0.0,1,4,1,0.0,3.0,3,1.0,20.0,0,False,False,False,False,0,1
2996,0,0.0,0,1,0,0.0,12.0,12,2.0,50.0,2,False,False,False,False,0,0
2997,8,3.0,1,4,1,8.0,0.0,0,2.0,99.0,1,False,False,False,False,0,0
2998,13,0.0,1,1,0,0.0,40.0,40,1.0,100.0,0,False,False,False,False,0,1
2999,0,0.0,1,1,0,0.0,999.0,40,999.0,999.0,0,False,False,True,True,0,1
3000,0,999.0,1,3,1,0.0,999.0,16,1.0,5.0,14,True,False,False,False,0,1
3001,0,999.0,1,3,0,0.0,999.0,18,1.0,5.0,9,True,False,False,False,0,1
3002,0,0.0,1,3,1,0.0,22.0,23,1.0,56.0,10,False,False,False,False,0,0
3003,5,1.0,1,3,0,0.0,81.0,81,4.0,22.5,116,False,False,False,False,1,0
3004,11,1.0,0,3,1,13.0,112.0,115,12.0,180.0,254,False,False,False,False,0,0
3005,8,1.0,1,4,0,0.0,76.0,76,2.0,286.5,1,False,False,False,False,0,0
3006,8,1.0,1,4,0,0.0,188.0,188,2.0,286.5,3,False,False,False,False,0,0
3007,6,0.0,1,3,1,13.0,50.0,50,1.0,10.0,246,False,False,False,False,1,0
3008,0,0.0,1,1,1,0.0,18.0,18,1.0,27.36,1,False,False,False,False,1,0
3009,11,1.0,1,3,1,0.0,66.0,66,5.0,165.26,45,False,False,False,False,1,0
3010,11,1.0,1,3,1,15.0,83.0,107,1.0,22.85,205,False,False,False,False,0,0
3011,8,1.0,1,3,1,14.0,49.0,49,1.0,69.85,18,False,False,False,False,0,0
3012,5,0.0,1,3,1,19.0,36.0,37,2.0,11.0,4,False,False,False,False,0,0
3013,6,1.0,1,4,0,0.0,4.0,4,2.0,20.5,26,False,False,False,False,1,0
3014,5,1.0,1,3,1,0.0,42.0,42,1.0,49.0,10,False,False,False,False,0,0
3015,11,0.0,1,3,1,0.0,60.0,60,1.0,25.0,31,False,False,False,False,0,0
3016,6,0.0,1,4,1,16.0,69.0,69,1.0,32.08,16,False,False,False,False,0,0
3017,8,0.0,1,3,1,16.0,34.0,34,1.0,100.0,1,False,False,False,False,1,0
3018,8,0.0,1,3,0,0.0,9.0,9,1.0,27.36,12,False,False,False,False,0,0
3019,5,0.0,1,3,1,0.0,45.0,53,2.0,9.0,268,False,False,False,False,1,0
3020,5,0.0,1,4,1,0.0,38.0,45,4.0,20.0,82,False,False,False,False,0,0
3021,11,0.0,0,3,0,0.0,0.0,0,2.0,200.0,5,False,False,False,False,0,0
3022,11,0.0,0,3,1,0.0,24.0,25,3.0,40.0,3,False,False,False,False,0,0
3023,8,1.0,0,3,1,29.0,15.0,15,1.0,9.4,26,False,False,False,False,1,0
3024,0,1.0,1,3,1,12.0,27.0,27,1.0,50.0,7,False,False,False,False,1,0
3027,8,0.0,1,3,1,0.0,6.0,6,2.0,34.445,22,False,False,False,False,1,0
3028,11,0.0,1,3,1,0.0,37.0,37,9.0,15.0,7,False,False,False,False,0,0
3029,12,0.0,0,3,1,16.0,88.0,88,5.0,25.0,16,False,False,False,False,0,0
3030,8,0.0,1,3,0,0.0,21.0,21,6.0,32.5,3,False,False,False,False,0,0
3031,8,1.0,1,3,1,8.0,298.0,298,4.0,74.5,9,False,False,False,False,1,0
3032,13,0.0,1,1,1,0.0,57.0,57,1.0,30.0,4,False,False,False,False,0,0
3033,5,0.0,0,4,1,10.0,18.0,18,1.0,9.5,3,False,False,False,False,0,0
3034,5,0.0,1,3,0,0.0,11.0,13,3.0,3.11,28,False,False,False,False,0,0
3035,11,1.0,1,3,1,24.0,218.0,232,2.0,186.88,1,False,False,False,False,0,0
3036,11,1.0,1,3,1,0.0,12.0,12,1.0,22.63,3,False,False,False,False,0,0
3037,8,1.0,1,3,1,0.0,233.0,310,1.0,99.0,9,False,False,False,False,0,0
3038,5,0.0,1,3,1,12.0,7.0,7,2.0,5.0,13,False,False,False,False,0,0
3039,8,1.0,1,1,1,0.0,66.0,79,3.0,27.21,119,False,False,False,False,0,0
3040,11,0.0,0,4,1,0.0,5.0,5,2.0,37.5,10,False,False,False,False,0,0
3042,5,1.0,1,3,0,0.0,115.0,115,4.0,78.335,2,False,False,False,False,0,0
3043,0,0.0,1,3,1,0.0,61.0,61,8.0,12.0,53,False,False,False,False,0,0
3044,11,1.0,1,3,1,8.0,48.0,75,6.0,121.56,197,False,False,False,False,1,0
3045,5,0.0,0,1,1,0.0,22.0,22,1.0,25.0,1,False,False,False,False,0,0
3046,11,0.0,0,3,0,0.0,0.0,0,2.0,250.0,3,False,False,False,False,0,0
3047,5,0.0,1,4,1,0.0,63.0,63,4.0,2.5,5,False,False,False,False,1,0
3048,11,0.0,1,3,1,16.0,27.0,27,2.0,104.0,17,False,False,False,False,0,0
3049,8,1.0,1,3,1,16.0,31.0,31,1.0,22.25,10,False,False,False,False,0,0
3050,8,0.0,1,3,1,0.0,15.0,15,1.0,27.55,8,False,False,False,False,0,0
3051,11,1.0,0,4,1,0.0,31.0,31,1.0,20.0,21,False,False,False,False,0,0
3052,0,1.0,0,4,1,0.0,13.0,13,3.0,141.51,12,False,False,False,False,1,0
3053,8,1.0,1,3,1,0.0,33.0,33,1.0,55.75,2,False,False,False,False,0,0
3054,5,1.0,1,3,1,0.0,848.0,848,7.0,18.15,159,False,False,False,False,0,0
3055,8,1.0,1,3,0,0.0,28.0,33,7.0,38.7,42,False,False,False,False,0,0
3056,5,0.0,1,3,1,0.0,28.0,56,1.0,15.0,5,False,False,False,False,0,0
3057,11,1.0,1,3,1,0.0,28.0,33,2.0,10.0,74,False,False,False,False,1,0
3058,5,0.0,0,1,1,0.0,37.0,37,2.0,12.5,50,False,False,False,False,0,0
3059,8,1.0,1,5,1,0.0,69.0,69,2.0,25.0,6,False,False,False,False,0,0
3061,6,0.0,1,1,1,21.0,86.0,92,1.0,100.0,39,False,False,False,False,0,0
3062,11,1.0,0,1,1,0.0,52.0,52,4.0,12.24,74,False,False,False,False,1,0
3064,0,0.0,1,3,1,0.0,134.0,134,1.0,25.0,157,False,False,False,False,0,0
3065,8,1.0,0,3,1,0.0,68.0,68,2.0,355.155,2,False,False,False,False,0,0
3066,11,1.0,0,4,1,0.0,107.0,107,1.0,10.0,6,False,False,False,False,0,0
3067,0,1.0,1,4,1,0.0,56.0,56,1.0,46.26,3,False,False,False,False,0,0
3068,6,0.0,1,3,1,0.0,24.0,24,1.0,5.0,23,False,False,False,False,0,0
3069,6,0.0,1,4,1,16.0,23.0,23,1.0,36.81,18,False,False,False,False,0,0
3070,0,0.0,1,1,1,0.0,999.0,40,999.0,999.0,0,False,False,True,True,0,1
3071,5,0.0,1,3,1,22.0,77.0,77,1.0,5.0,3,False,False,False,False,0,0
3072,8,1.0,1,1,1,0.0,15.0,15,1.0,80.0,5,False,False,False,False,0,0
3073,12,3.0,1,3,0,20.0,33.0,33,3.0,15.0,115,False,False,False,False,1,0
3074,8,0.0,1,1,1,10.0,47.0,47,1.0,35.0,12,False,False,False,False,0,0
3075,8,0.0,1,3,1,56.0,54.0,54,1.0,79.0,2,False,False,False,False,0,0
3076,8,0.0,1,3,1,56.0,53.0,53,1.0,169.0,1,False,False,False,False,0,0
3077,0,0.0,0,3,1,0.0,1.0,2,1.0,15989.8,1,False,False,False,False,0,0
3078,8,1.0,0,3,1,0.0,32.0,32,3.0,99.33,17,False,False,False,False,0,0
3079,11,0.0,1,4,1,0.0,38.0,38,1.0,27.36,47,False,False,False,False,1,0
3080,4,0.0,1,3,0,0.0,52.0,52,1.0,45.0,8,False,False,False,False,0,0
3081,5,0.0,1,3,1,22.0,103.0,103,1.0,5.0,15,False,False,False,False,0,0
3082,8,1.0,0,3,1,6.0,47.0,47,1.0,5.0,4,False,False,False,False,0,0
3083,11,1.0,1,3,1,10.0,14.0,24,1.0,10.0,30,False,False,False,False,0,0
3084,8,1.0,1,3,1,12.0,25.0,25,2.0,32.5,1,False,False,False,False,0,0
3085,5,0.0,1,3,1,13.0,34.0,34,3.0,10.0,50,False,False,False,False,0,0
3087,8,0.0,1,1,1,0.0,31.0,35,2.0,32.5,1,False,False,False,False,0,0
3088,11,1.0,1,3,1,33.0,38.0,43,7.0,50.0,82,False,False,False,False,1,0
3089,8,0.0,1,3,1,15.0,43.0,43,2.0,55.0,5,False,False,False,False,0,0
3090,5,0.0,1,3,1,18.0,17.0,17,1.0,3.81,1,False,False,False,False,0,0
3091,11,1.0,1,1,1,12.0,23.0,23,3.0,35.0,69,False,False,False,False,0,0
3092,11,0.0,1,1,1,0.0,29.0,34,3.0,50.0,8,False,False,False,False,0,0
3093,5,0.0,1,3,1,12.0,41.0,41,2.0,27.355,5,False,False,False,False,1,0
3094,4,1.0,1,4,1,39.0,49.0,49,4.0,54.0,35,False,False,False,False,1,0
3095,11,0.0,1,3,0,0.0,28.0,28,2.0,15.0,8,False,False,False,False,0,0
3096,8,1.0,1,3,1,53.0,46.0,47,12.0,36.81,81,False,False,False,False,1,0
3097,10,1.0,0,3,1,0.0,55.0,55,2.0,6.555,35,False,False,False,False,0,0
3098,0,1.0,1,1,1,0.0,26.0,26,1.0,25.0,208,False,False,False,False,0,0
3099,11,0.0,1,4,1,0.0,44.0,44,3.0,45.0,13,False,False,False,False,1,0
3101,8,0.0,1,1,1,0.0,32.0,33,1.0,49.0,27,False,False,False,False,0,0
3102,0,1.0,1,3,1,0.0,16.0,16,1.0,8.41,45,False,False,False,False,0,0
3103,5,0.0,1,4,1,0.0,62.0,64,3.0,20.0,210,False,False,False,False,1,0
3104,0,0.0,1,4,1,13.0,3.0,3,3.0,40.0,1,False,False,False,False,0,0
3105,6,0.0,1,1,1,0.0,4.0,4,1.0,0.0,1,False,False,False,False,0,0
3106,11,1.0,1,3,1,0.0,25.0,25,4.0,85.0,116,False,False,False,False,0,0
3108,8,0.0,0,1,1,0.0,162.0,162,2.0,175.0,12,False,False,False,False,1,0
3109,11,0.0,1,3,0,0.0,20.0,20,1.0,8.46,27,False,False,False,False,0,0
3110,13,0.0,1,3,1,10.0,40.0,43,5.0,814.55,1029,False,False,False,False,0,0
3111,11,0.0,1,3,1,0.0,4.0,4,5.0,5.0,3,False,False,False,False,0,0
3112,0,0.0,0,1,1,0.0,1.0,1,1.0,0.0,0,False,False,False,False,0,0
3113,6,0.0,1,1,1,0.0,5.0,5,10.0,144.5,2,False,False,False,False,0,0
3114,4,1.0,1,3,1,16.0,10.0,10,3.0,17.91,1,False,False,False,False,0,0
3115,0,0.0,1,1,1,14.0,154.0,154,7.0,5.0,234,False,False,False,False,0,0
3116,11,1.0,1,3,1,0.0,96.0,105,10.0,13.0,145,False,False,False,False,1,0
3117,4,0.0,1,4,1,0.0,90.0,90,1.0,32.08,4,False,False,False,False,0,0
3118,13,0.0,1,1,0,12.0,29.0,29,4.0,30.0,15,False,False,False,False,1,0
3119,5,1.0,1,3,1,0.0,126.0,193,3.0,27.55,185,False,False,False,False,0,0
3120,4,0.0,1,3,0,0.0,24.0,24,1.0,22.63,7,False,False,False,False,0,0
3121,0,0.0,1,3,1,8.0,2.0,2,1.0,100.0,1,False,False,False,False,0,0
3122,4,0.0,1,3,0,0.0,40.0,40,1.0,8.46,8,False,False,False,False,0,0
3123,11,1.0,1,3,1,0.0,44.0,50,5.0,73.66,27,False,False,False,False,0,0
3124,0,0.0,1,3,0,9.0,3.0,3,3.0,30.0,4,False,False,False,False,0,0
3125,6,1.0,1,3,1,15.0,10.0,10,1.0,10.0,3,False,False,False,False,0,0
3126,11,0.0,1,3,0,0.0,16.0,29,1.0,0.0,2006,False,False,False,False,0,1
3127,8,0.0,1,1,1,10.0,18.0,22,1.0,40.0,4,False,False,False,False,0,0
3128,11,0.0,1,3,1,12.0,52.0,58,1.0,20.0,194,False,False,False,False,1,0
3129,8,0.0,1,3,0,33.0,78.0,78,2.0,24.725,3,False,False,False,False,0,0
3130,8,0.0,1,3,1,9.0,48.0,48,3.0,6.87,27,False,False,False,False,0,0
3131,8,0.0,1,3,1,9.0,77.0,77,3.0,6.87,4,False,False,False,False,0,0
3132,11,0.0,1,1,1,0.0,64.0,64,6.0,1500.0,42,False,False,False,False,1,0
